run_accession	experiment_alias	experiment_title	fastq_ftp	fastq_md5	fastq_bytes	submitted_ftp
SRR10476654	GSM4168959	Illumina HiSeq 4000 sequencing: GSM4168959: 170602_NDARKD326LNK_hs_58yr_BA10_pool_2181_AD008_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/054/SRR10476654/SRR10476654_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/054/SRR10476654/SRR10476654_2.fastq.gz	f425351be2dbd552fce055a6d0245125;7be0db9ba61a8d92884803b875fc7d79	206571752;224142141	
SRR10475398	GSM4165467	Illumina NovaSeq 6000 sequencing: GSM4165467: 190321_mCTseq_hs_21yr_BA10_UMB5577_3_UMB5577_4_G3_AD006_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/098/SRR10475398/SRR10475398_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/098/SRR10475398/SRR10475398_2.fastq.gz	8bb29c8ce0ba748ba07a21dd2ae35dd0;aea84fea62525cee4f0f82f890c946b1	72714548;78822709	
SRR10477447	GSM4167780	Illumina NovaSeq 6000 sequencing: GSM4167780: 190321_mCTseq_hs_29yr_BA10_UMB5580_5_UMB5580_6_H1_AD008_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/047/SRR10477447/SRR10477447_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/047/SRR10477447/SRR10477447_2.fastq.gz	fa578994d485048f569aa939f8ea9065;ae9bc65e3ab7982c8cbb8cbaa36e678f	150431136;161459311	
SRR10476656	GSM4169633	Illumina HiSeq 4000 sequencing: GSM4169633: 170727_NDARKD326LNK_hs_58yr_BA10_Pool_2341_AD002_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/056/SRR10476656/SRR10476656_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/056/SRR10476656/SRR10476656_2.fastq.gz	fe44e91502ae6c22df994f54cab49be6;5426c19d3d81a0c74abcf317afeeede7	320777977;344168366	
SRR10475403	GSM4165472	Illumina NovaSeq 6000 sequencing: GSM4165472: 190321_mCTseq_hs_21yr_BA10_UMB5577_3_UMB5577_4_G4_AD002_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/003/SRR10475403/SRR10475403_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/003/SRR10475403/SRR10475403_2.fastq.gz	8a6525cbcf5d50770e11ead2b01b72f5;51d669b7777ea1d3f8a461c6a6dbb872	123441977;135479535	
SRR10477449	GSM4167782	Illumina NovaSeq 6000 sequencing: GSM4167782: 190321_mCTseq_hs_29yr_BA10_UMB5580_5_UMB5580_6_H1_AD012_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/049/SRR10477449/SRR10477449_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/049/SRR10477449/SRR10477449_2.fastq.gz	74806217f4737ffc628a60cfe87ce4b7;87e7b696b5f9ced61edca2ebf0242bd2	94730221;101615553	
SRR10476657	GSM4169634	Illumina HiSeq 4000 sequencing: GSM4169634: 170727_NDARKD326LNK_hs_58yr_BA10_Pool_2341_AD006_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/057/SRR10476657/SRR10476657_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/057/SRR10476657/SRR10476657_2.fastq.gz	ea66dabb6c4b5f3d275214afdbe86205;73b370545ec549f9fb75bedb4f7f2718	415405224;441598344	
SRR10475405	GSM4165474	Illumina NovaSeq 6000 sequencing: GSM4165474: 190321_mCTseq_hs_21yr_BA10_UMB5577_3_UMB5577_4_G4_AD006_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/005/SRR10475405/SRR10475405_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/005/SRR10475405/SRR10475405_2.fastq.gz	6a8780c4658a2eed9f7e210e20c8d87d;d924aeca21070aa9c19742796afd271c	150405555;164066052	
SRR10476658	GSM4169635	Illumina HiSeq 4000 sequencing: GSM4169635: 170727_NDARKD326LNK_hs_58yr_BA10_Pool_2341_AD008_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/058/SRR10476658/SRR10476658_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/058/SRR10476658/SRR10476658_2.fastq.gz	1c711f933d3e2aad67ad550a8c9b2e9a;95cdb18ebb34fbaec77e2dafff36db7c	299652560;316782118	
SRR10477450	GSM4167783	Illumina NovaSeq 6000 sequencing: GSM4167783: 190321_mCTseq_hs_29yr_BA10_UMB5580_5_UMB5580_6_H2_AD001_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/050/SRR10477450/SRR10477450_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/050/SRR10477450/SRR10477450_2.fastq.gz	34f3b34cce919621584cde57943ca14a;6e4cf0afe0eb70dbe727c584e1c99eb4	146484850;159276027	
SRR10475406	GSM4165475	Illumina NovaSeq 6000 sequencing: GSM4165475: 190321_mCTseq_hs_21yr_BA10_UMB5577_3_UMB5577_4_G4_AD007_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/006/SRR10475406/SRR10475406_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/006/SRR10475406/SRR10475406_2.fastq.gz	3177b37ee74b9c53992b523b948af314;c62d1567ffe00da9a85ca26c2bfa38e7	131025139;142849015	
SRR10476659	GSM4169636	Illumina HiSeq 4000 sequencing: GSM4169636: 170727_NDARKD326LNK_hs_58yr_BA10_Pool_2341_AD010_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/059/SRR10476659/SRR10476659_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/059/SRR10476659/SRR10476659_2.fastq.gz	a4ea49067e3f5f1cb11a34cc1cc76d18;a37e5b614fb855d153daf220f5989a91	301645952;321080274	
SRR10477451	GSM4167784	Illumina NovaSeq 6000 sequencing: GSM4167784: 190321_mCTseq_hs_29yr_BA10_UMB5580_5_UMB5580_6_H2_AD002_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/051/SRR10477451/SRR10477451_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/051/SRR10477451/SRR10477451_2.fastq.gz	e02144cc6ada8b80b417a588826e31b4;707ad9d4f55dd9286e1addfac0247fdb	135562627;145863814	
SRR10475415	GSM4166108	Illumina NovaSeq 6000 sequencing: GSM4166108: 190321_mCTseq_hs_21yr_BA10_UMB5577_5_UMB5577_6_F3_AD010_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/015/SRR10475415/SRR10475415_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/015/SRR10475415/SRR10475415_2.fastq.gz	9f6251d7c4fc71b4e94660a3f963aa25;48caa259b25ef3139b43c3aa8c9535d4	60931361;66099419	
SRR10476660	GSM4169637	Illumina HiSeq 4000 sequencing: GSM4169637: 170727_NDARKD326LNK_hs_58yr_BA10_Pool_2342_AD008_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/060/SRR10476660/SRR10476660_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/060/SRR10476660/SRR10476660_2.fastq.gz	a1062164a10876afe908088569d0ac81;db999d4137c64cc3dca4e0f0c48f79ff	334357420;355470295	
SRR10477454	GSM4167787	Illumina NovaSeq 6000 sequencing: GSM4167787: 190321_mCTseq_hs_29yr_BA10_UMB5580_5_UMB5580_6_H2_AD007_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/054/SRR10477454/SRR10477454_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/054/SRR10477454/SRR10477454_2.fastq.gz	12b532526bde0e75c52ad8010fef440f;47c18a565b1ae1b1bec0a53a128c6bc8	140037165;151044141	
SRR10475416	GSM4166109	Illumina NovaSeq 6000 sequencing: GSM4166109: 190321_mCTseq_hs_21yr_BA10_UMB5577_5_UMB5577_6_F3_AD012_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/016/SRR10475416/SRR10475416_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/016/SRR10475416/SRR10475416_2.fastq.gz	76715ce32a656f471460f5987a29fa94;276e9fab2bcc8ec32b58a4eea84673fa	63805563;69178086	
SRR10476661	GSM4169638	Illumina HiSeq 4000 sequencing: GSM4169638: 170727_NDARKD326LNK_hs_58yr_BA10_Pool_2342_AD010_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/061/SRR10476661/SRR10476661_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/061/SRR10476661/SRR10476661_2.fastq.gz	74a2fc05e5eac28d75847fcee18961f1;0f9ad278b13e48dec2454dd4f09db9ab	290883153;307152437	
SRR10477455	GSM4167788	Illumina NovaSeq 6000 sequencing: GSM4167788: 190321_mCTseq_hs_29yr_BA10_UMB5580_5_UMB5580_6_H2_AD008_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/055/SRR10477455/SRR10477455_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/055/SRR10477455/SRR10477455_2.fastq.gz	2f6906878b53d30eb3989905516e0dc3;cb2467a2bfa649ec92eaa8622fc76ed0	141226613;150537120	
SRR10475417	GSM4166110	Illumina NovaSeq 6000 sequencing: GSM4166110: 190321_mCTseq_hs_21yr_BA10_UMB5577_5_UMB5577_6_F4_AD001_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/017/SRR10475417/SRR10475417_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/017/SRR10475417/SRR10475417_2.fastq.gz	0f8786b52463e44ba6ba87e69fb9d15e;ac5d4192324dc33d0ad53e8dacf6f847	57483299;62369764	
SRR10477456	GSM4167789	Illumina NovaSeq 6000 sequencing: GSM4167789: 190321_mCTseq_hs_29yr_BA10_UMB5580_5_UMB5580_6_H2_AD010_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/056/SRR10477456/SRR10477456_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/056/SRR10477456/SRR10477456_2.fastq.gz	cc6094e0bb237fcaa4dd3bdcfec3f98e;29fd92799da7eb794496910a1157a796	151859799;164384889	
SRR10476665	GSM4169642	Illumina HiSeq 4000 sequencing: GSM4169642: 170727_NDARKD326LNK_hs_58yr_BA10_Pool_2343_AD010_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/065/SRR10476665/SRR10476665.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/065/SRR10476665/SRR10476665_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/065/SRR10476665/SRR10476665_2.fastq.gz	ceb40f2d627fad55b711952861ddb14b;3fa231cab4ae4b99e87d3e18065510d3;89f60030a07d15e51c7a4c360d6b83f2	200673890;85158988;91734214	
SRR10475421	GSM4166114	Illumina NovaSeq 6000 sequencing: GSM4166114: 190321_mCTseq_hs_21yr_BA10_UMB5577_5_UMB5577_6_F4_AD007_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/021/SRR10475421/SRR10475421_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/021/SRR10475421/SRR10475421_2.fastq.gz	6d8b8d47ddb86e046fa2bbcbcd602108;69b5fb1e53840c62e71b23e5e1d6bb39	89705272;96391978	
SRR10477457	GSM4167790	Illumina NovaSeq 6000 sequencing: GSM4167790: 190321_mCTseq_hs_29yr_BA10_UMB5580_5_UMB5580_6_H2_AD012_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/057/SRR10477457/SRR10477457_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/057/SRR10477457/SRR10477457_2.fastq.gz	8a3301b2689f42639a52248fdfe78f73;918b3b5e66fc5670af52cbd8e2705249	120560529;128510842	
SRR10475431	GSM4166124	Illumina NovaSeq 6000 sequencing: GSM4166124: 190321_mCTseq_hs_21yr_BA10_UMB5577_5_UMB5577_6_F5_AD012_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/031/SRR10475431/SRR10475431_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/031/SRR10475431/SRR10475431_2.fastq.gz	ed68a2a6b306e1ce751a28896fe45161;4559669ed9b75d301139a768b349d817	96128454;103231058	
SRR10476669	GSM4169646	Illumina HiSeq 4000 sequencing: GSM4169646: 170727_NDARKD326LNK_hs_58yr_BA10_Pool_2345_AD002_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/069/SRR10476669/SRR10476669_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/069/SRR10476669/SRR10476669_2.fastq.gz	a7bf9879e74a69475fe2b8cc1c9f40a8;0314d8a620dadf49777bfbd4983f21a9	277746987;298110747	
SRR10477461	GSM4167794	Illumina NovaSeq 6000 sequencing: GSM4167794: 190321_mCTseq_hs_29yr_BA10_UMB5580_5_UMB5580_6_H3_AD008_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/061/SRR10477461/SRR10477461_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/061/SRR10477461/SRR10477461_2.fastq.gz	b266343093b515343e7d5f5c1eccf3b2;1b862de4e53a1871162029ef7da05a51	25531135;27220459	
SRR10477462	GSM4167795	Illumina NovaSeq 6000 sequencing: GSM4167795: 190321_mCTseq_hs_29yr_BA10_UMB5580_5_UMB5580_6_H3_AD010_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/062/SRR10477462/SRR10477462_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/062/SRR10477462/SRR10477462_2.fastq.gz	115195dadea44f26f942dd988bffa50b;3123a47e5d96737bea72d59ac887b2b3	27284826;29508598	
SRR10476675	GSM4169652	Illumina HiSeq 4000 sequencing: GSM4169652: 170727_NDARKD326LNK_hs_58yr_BA10_Pool_2347_AD002_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/075/SRR10476675/SRR10476675_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/075/SRR10476675/SRR10476675_2.fastq.gz	02939df66f75e46261b609407a43cd6b;4ad4d30cd60c3804dde6b86febe2712c	300506931;322317319	
SRR10475436	GSM4166129	Illumina NovaSeq 6000 sequencing: GSM4166129: 190321_mCTseq_hs_21yr_BA10_UMB5577_5_UMB5577_6_F6_AD007_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/036/SRR10475436/SRR10475436_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/036/SRR10475436/SRR10475436_2.fastq.gz	f3ca8013b072aea107c717b54011aabb;f9786f478a0ee99f4d10a7e7d0b0dc8e	62824300;68255663	
SRR10477464	GSM4167797	Illumina NovaSeq 6000 sequencing: GSM4167797: 190321_mCTseq_hs_29yr_BA10_UMB5580_5_UMB5580_6_H4_AD002_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/064/SRR10477464/SRR10477464_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/064/SRR10477464/SRR10477464_2.fastq.gz	0f413b937fe167e2eb93093204c905ca;eb53759a555ec35c68a72324ffa38851	165320683;176916131	
SRR10475445	GSM4166138	Illumina NovaSeq 6000 sequencing: GSM4166138: 190321_mCTseq_hs_21yr_BA10_UMB5577_5_UMB5577_6_F7_AD008_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/045/SRR10475445/SRR10475445_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/045/SRR10475445/SRR10475445_2.fastq.gz	ecc82c2fe8f3b9218f77490102c22b41;de7e7bd9abe571402332ecdcae7cda03	118678339;127487123	
SRR10476676	GSM4169653	Illumina HiSeq 4000 sequencing: GSM4169653: 170727_NDARKD326LNK_hs_58yr_BA10_Pool_2347_AD006_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/076/SRR10476676/SRR10476676_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/076/SRR10476676/SRR10476676_2.fastq.gz	5e6f0e566a462d4863d9a8547d316b79;f78e4e08926daa8bfde0f4197594ce40	609994095;646603187	
SRR10477465	GSM4167798	Illumina NovaSeq 6000 sequencing: GSM4167798: 190321_mCTseq_hs_29yr_BA10_UMB5580_5_UMB5580_6_H4_AD004_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/065/SRR10477465/SRR10477465_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/065/SRR10477465/SRR10477465_2.fastq.gz	d409e493b9cbe43997b76a5271247062;0f6d1d2b088dc55d39ff502be69965b0	219623685;233157213	
SRR10475447	GSM4166140	Illumina NovaSeq 6000 sequencing: GSM4166140: 190321_mCTseq_hs_21yr_BA10_UMB5577_5_UMB5577_6_F7_AD012_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/047/SRR10475447/SRR10475447_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/047/SRR10475447/SRR10475447_2.fastq.gz	8ed832c75e2dd9a059328786b7059092;cc34222510f35f1b43a564328837c090	103089860;111539428	
SRR10476677	GSM4169654	Illumina HiSeq 4000 sequencing: GSM4169654: 170727_NDARKD326LNK_hs_58yr_BA10_Pool_2348_AD002_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/077/SRR10476677/SRR10476677_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/077/SRR10476677/SRR10476677_2.fastq.gz	934b1ef7a1056f513d33f3022b469905;3e079003450ec7e8364fdf7772f5e26a	246968912;266699818	
SRR10477466	GSM4167799	Illumina NovaSeq 6000 sequencing: GSM4167799: 190321_mCTseq_hs_29yr_BA10_UMB5580_5_UMB5580_6_H4_AD006_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/066/SRR10477466/SRR10477466_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/066/SRR10477466/SRR10477466_2.fastq.gz	eed0c399393e23eb2bcb7d778c946557;d455fb2a9a33ad4931fb84869a01967c	154912221;167217999	
SRR10476678	GSM4169655	Illumina HiSeq 4000 sequencing: GSM4169655: 170727_NDARKD326LNK_hs_58yr_BA10_Pool_2348_AD006_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/078/SRR10476678/SRR10476678_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/078/SRR10476678/SRR10476678_2.fastq.gz	bb90bf4a6f458e734ed588aab4ae63a1;a7a11bed740995842dbafd5a20f58039	294158223;313448019	
SRR10475457	GSM4167038	Illumina NovaSeq 6000 sequencing: GSM4167038: 190321_mCTseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H12_AD012_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/057/SRR10475457/SRR10475457_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/057/SRR10475457/SRR10475457_2.fastq.gz	64a45dbce58bd32d20fe7ba3505043e0;7153f046cc817e8468dc746a8e1666ae	123038430;131092837	
SRR10477468	GSM4167801	Illumina NovaSeq 6000 sequencing: GSM4167801: 190321_mCTseq_hs_29yr_BA10_UMB5580_5_UMB5580_6_H4_AD008_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/068/SRR10477468/SRR10477468_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/068/SRR10477468/SRR10477468_2.fastq.gz	6102dadec29b4212f32d44f07807d1cd;8190b7394462dbdea95faa656ce51e99	153478077;163122793	
SRR10476681	GSM4169658	Illumina HiSeq 4000 sequencing: GSM4169658: 170727_NDARKD326LNK_hs_58yr_BA10_Pool_2349_AD002_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/081/SRR10476681/SRR10476681_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/081/SRR10476681/SRR10476681_2.fastq.gz	a4e18ac119874c1e02ef6dfea16f9c1c;dfbb686172b7de140a7aa7b64fdff46b	373790346;401191415	
SRR10475462	GSM4167043	Illumina NovaSeq 6000 sequencing: GSM4167043: 190321_mCTseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H1_AD007_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/062/SRR10475462/SRR10475462_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/062/SRR10475462/SRR10475462_2.fastq.gz	14ba13b96eed391267c09bbd437b77aa;5b6b1c4e8cadf56fe4dac4339aaf47bf	107716741;115386186	
SRR10477469	GSM4167802	Illumina NovaSeq 6000 sequencing: GSM4167802: 190321_mCTseq_hs_29yr_BA10_UMB5580_5_UMB5580_6_H5_AD002_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/069/SRR10477469/SRR10477469_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/069/SRR10477469/SRR10477469_2.fastq.gz	7a9d9bb1900d0346b552547d0543eb0f;6121fe097c619acb444f8327457a699a	152501686;165630270	
SRR10476684	GSM4169661	Illumina HiSeq 4000 sequencing: GSM4169661: 170727_NDARKD326LNK_hs_58yr_BA10_Pool_2349_AD010_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/084/SRR10476684/SRR10476684_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/084/SRR10476684/SRR10476684_2.fastq.gz	aedae157a00fe50f39972c56c38c53d7;da0321a337a17cf63252dd7c3ca29f70	410059259;436155789	
SRR10475463	GSM4167044	Illumina NovaSeq 6000 sequencing: GSM4167044: 190321_mCTseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H1_AD008_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/063/SRR10475463/SRR10475463_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/063/SRR10475463/SRR10475463_2.fastq.gz	b631df49d4fd3da3bf5f1f436191688b;e0204a4b34f2b0fd57c93166ccb967f4	101552036;105767689	
SRR10477472	GSM4168385	Illumina HiSeq 4000 sequencing: GSM4168385: 170523_NDARKD326LNK_hs_58yr_BA10_pool_1795_AD006_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/072/SRR10477472/SRR10477472_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/072/SRR10477472/SRR10477472_2.fastq.gz	c195a3e7468ac357ab560d321320f65e;507f617aa7ff1bf2148fbb311cf9995c	294377509;318668151	
SRR10476686	GSM4169663	Illumina HiSeq 4000 sequencing: GSM4169663: 170727_NDARKD326LNK_hs_58yr_BA10_Pool_2350_AD008_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/086/SRR10476686/SRR10476686_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/086/SRR10476686/SRR10476686_2.fastq.gz	6726a0cbbd5bba3b32e5bbe1cde39f50;4c30bb2e81087247875e38a996d51716	361684703;384662945	
SRR10475464	GSM4167045	Illumina NovaSeq 6000 sequencing: GSM4167045: 190321_mCTseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H1_AD010_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/064/SRR10475464/SRR10475464_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/064/SRR10475464/SRR10475464_2.fastq.gz	26a58630be52f72216e9a81b6e77de6e;faee5580ea17d7980b5c8d5fdcc3c10b	130423348;141381818	
SRR10477473	GSM4168386	Illumina HiSeq 4000 sequencing: GSM4168386: 170523_NDARKD326LNK_hs_58yr_BA10_pool_1795_AD008_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/073/SRR10477473/SRR10477473_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/073/SRR10477473/SRR10477473_2.fastq.gz	4e84a9b6e65346b6204ea46327876b36;758d286acb6be5504a866f13b4e6d68a	266096153;287390753	
SRR10476693	GSM4169670	Illumina HiSeq 4000 sequencing: GSM4169670: 170727_NDARKD326LNK_hs_58yr_BA10_Pool_2352_AD008_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/093/SRR10476693/SRR10476693_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/093/SRR10476693/SRR10476693_2.fastq.gz	c8518b9579456ddb397a4cbc2aead207;2f22557bb18eb3861d251039f427c2e9	298470370;319015992	
SRR10475465	GSM4167046	Illumina NovaSeq 6000 sequencing: GSM4167046: 190321_mCTseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H1_AD012_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/065/SRR10475465/SRR10475465_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/065/SRR10475465/SRR10475465_2.fastq.gz	b20a0dc58990c317611c23db77fbd68f;230cfa32ba7a5d2b1eca4770d29437e9	99226543;105042859	
SRR10476705	GSM4170210	Illumina NovaSeq 6000 sequencing: GSM4170210: 171030_NDARKJ183CYT_hs_25yr_BA10_FCL1_A3_AD006_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/005/SRR10476705/SRR10476705_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/005/SRR10476705/SRR10476705_2.fastq.gz	081732b5d4098ae08704e0418c4503d2;ec5fd6e237ea877a1635f3c20ba93771	76139768;89720702	
SRR10477474	GSM4168387	Illumina HiSeq 4000 sequencing: GSM4168387: 170523_NDARKD326LNK_hs_58yr_BA10_pool_1795_AD010_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/074/SRR10477474/SRR10477474_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/074/SRR10477474/SRR10477474_2.fastq.gz	0911f9f9b7acaacd6627011ebf7d3dc1;9d1bc2cb66fd5060f67791f72808d07d	246131970;263667428	
