,Dataset,R1InputReads,R1InputReadsBP,R1WithAdapters,R1QualTrimBP,R1TrimmedReads,R1TrimmedReadsBP,R1TrimmedReadsRate,R1UniqueMappedReads,R1UniqueMappedReadsMapQ30,R1DeduppedReads,R1DeduppedReadsMapQ30,R2InputReads,R2InputReadsBP,R2WithAdapters,R2QualTrimBP,R2TrimmedReads,R2TrimmedReadsBP,R2TrimmedReadsRate,R2UniqueMappedReads,R2UniqueMappedReadsMapQ30,R2DeduppedReads,R2DeduppedReadsMapQ30,CisShortContact,CisLongContact,TransContact,mCHmC,mCHCov,mCHFrac,mCGmC,mCGCov,mCGFrac,mCCCmC,mCCCCov,mCCCFrac,GenomeCov,LambdaCYCov,LambdaCYFrac,FinalmCReads,CellInputReadPairs,R1MappingRate,R2MappingRate,R1DuplicationRate,R2DuplicationRate,R1MappingRateMapQ30,R2MappingRateMapQ30,TotalContacts,CisShortRatio,CisLongRatio,TransRatio
scNH_GM_4plex_35_S34,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,11213828.0,65229952.0,0.1719122528252052,1972024.0,3435989.0,0.5739319887228975,863227.0,4684862.0,0.1842587892663647,0.0845177995691086,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_35_S34.ATCACG,scnomehic,9391514.0,1342986502.0,4119899.0,2217276.0,5646154.0,677124968.0,0.6011974214168238,4131994.0,3710912.0,1588382.0,1404778.0,9391514.0,1408727100.0,4245154.0,3719018.0,5741747.0,717552859.0,0.6113760784469895,3991138.0,3577459.0,1525877.0,1367498.0,1350692.0,47106.0,41768.0,,,,,,,,,,,,,3114259.0,9391514.0,73.18245304679965,69.51086489878429,61.5589470846279,61.76837283000487,65.7245976641799,62.306106486405625,1439566.0,0.9382633377003904,0.0327223621563721,0.0290143001432376
scNH_GM_4plex_41_S40,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,5857477.0,36062447.0,0.1624259440852696,869312.0,1804253.0,0.481812694782827,438015.0,2484609.0,0.1762913198817198,0.0498001220863408,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_41_S40.TGACCA,scnomehic,4434774.0,634172682.0,1523610.0,1098716.0,3122580.0,374234814.0,0.7041125432772899,2118066.0,1900101.0,872455.0,772224.0,4434774.0,665216100.0,1595372.0,1778976.0,3156210.0,395644377.0,0.7116957932918341,2056168.0,1839799.0,841507.0,752447.0,745008.0,19585.0,25339.0,,,,,,,,,,,,,1713962.0,4434774.0,67.8306400476529,65.14674245376575,58.80888508667813,59.0740153528311,60.85035451453605,58.291400128635296,789932.0,0.943129282014148,0.0247932733450474,0.0320774446408045
scNH_GM_4plex_5_S4,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,3366527.0,22136407.0,0.1520810039316678,593619.0,1135352.0,0.5228501821461538,258132.0,1546714.0,0.1668905822278714,0.0316325300723054,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_5_S4.CGATGT,scnomehic,2867110.0,409996730.0,1069747.0,646104.0,1923528.0,230251869.0,0.6708943849381432,1247121.0,1114044.0,528135.0,466025.0,2867110.0,430066500.0,1113974.0,1153660.0,1945082.0,243345451.0,0.6784120595303285,1206396.0,1076293.0,512487.0,457575.0,451395.0,11237.0,17093.0,,,,,,,,,,,,,1040622.0,2867110.0,64.83508428263066,62.02288643872084,57.65166331093775,57.51917280892841,57.91670305813068,55.33406817810251,479725.0,0.9409453332638492,0.0234238365730366,0.0356308301631142
scNH_GM_4plex_28_S27,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,4787175.0,28861586.0,0.1658666644307073,788731.0,1459512.0,0.5404073416319976,358458.0,1988930.0,0.1802265539762585,0.0397077305551938,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_28_S27.GCCAAT,scnomehic,5075354.0,725775622.0,2787405.0,1057196.0,2671937.0,305982144.0,0.5264533271964872,1645226.0,1481760.0,708684.0,630153.0,5075354.0,761303100.0,2854480.0,1444619.0,2807001.0,325631575.0,0.5530650669884307,1586227.0,1421014.0,677104.0,606324.0,596793.0,13719.0,19534.0,,,,,,,,,,,,,1385788.0,5075354.0,61.57428113013144,56.50966992886715,56.92482370203243,57.31354970001141,55.45639736266237,50.62392211474096,630046.0,0.9472213139992952,0.0217746005847192,0.0310040854159855
scNH_GM_4plex_46_S45,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,22988261.0,139633142.0,0.164633271662683,3827212.0,7224781.0,0.5297339808639182,1775709.0,9896598.0,0.1794262028224244,0.1715477212628842,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_46_S45.TGACCA,scnomehic,10749766.0,1537216538.0,1486835.0,3611997.0,9604279.0,1166901631.0,0.8934407502451681,7804549.0,6990245.0,3353377.0,2966592.0,10749766.0,1612464900.0,1728776.0,6257714.0,9623081.0,1231072819.0,0.8951898115735728,7560572.0,6755698.0,3235933.0,2892625.0,2840669.0,88337.0,96055.0,,,,,,,,,,,,,6589310.0,10749766.0,81.26116494533322,78.56706183809531,57.03304572756223,57.199891754221774,72.78261075089551,70.20306698031534,3025061.0,0.9390451961134006,0.0292017251883515,0.0317530786982477
scNH_GM_4plex_38_S37,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,7548955.0,44120394.0,0.1710989933589441,1313371.0,2278277.0,0.5764755558696331,573693.0,3114217.0,0.1842174132374205,0.0595651335018309,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_38_S37.TGACCA,scnomehic,5354027.0,765625861.0,1395565.0,1379757.0,4189574.0,505372326.0,0.782508941400557,2881032.0,2582731.0,1064188.0,938727.0,5354027.0,803104050.0,1491592.0,2558120.0,4214104.0,533408337.0,0.7870905395135288,2778298.0,2481619.0,1024057.0,915009.0,917631.0,27467.0,29648.0,,,,,,,,,,,,,2088245.0,5354027.0,68.7667051590448,65.92855800426378,63.06226379991614,63.1408509814282,61.64662564738086,58.88841376482403,974746.0,0.9414052481364376,0.0281786229438233,0.030416128919739
scNH_GM_4plex_39_S38,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,7722745.0,47021751.0,0.1642377162858099,1349863.0,2433716.0,0.5546509946107105,585304.0,3314171.0,0.1766064575424744,0.0644322128563792,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_39_S38.CGATGT,scnomehic,4464135.0,638371305.0,1188565.0,1245112.0,3447251.0,415956156.0,0.7722102938195193,2597992.0,2324065.0,1122788.0,993002.0,4464135.0,669620250.0,1272314.0,2227607.0,3468041.0,438957258.0,0.7768674110437969,2518548.0,2249356.0,1090207.0,974755.0,952712.0,36592.0,28192.0,,,,,,,,,,,,,2212995.0,4464135.0,75.36416698406934,72.62163278923173,56.78246892215218,56.71287583162997,67.41792228068104,64.8595561586498,1017496.0,0.9363299708303522,0.0359627949397344,0.0277072342299134
scNH_GM_4plex_8_S7,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,10386055.0,64174315.0,0.1618413067595657,1781020.0,3314201.0,0.5373904600233963,801070.0,4577177.0,0.1750139878794287,0.0844067767950076,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_8_S7.GCCAAT,scnomehic,7381762.0,1055591966.0,2081605.0,2030770.0,5598986.0,673827377.0,0.7584890978603753,4194309.0,3772602.0,1560826.0,1379830.0,7381762.0,1107264300.0,2216116.0,3401496.0,5663578.0,712832594.0,0.7672393122400858,4061849.0,3647413.0,1511968.0,1359110.0,1346990.0,44818.0,45241.0,,,,,,,,,,,,,3072794.0,7381762.0,74.91193941188637,71.71877918870368,62.78705264681261,62.77636120889771,67.38009346692418,64.40121421475965,1437049.0,0.9373305990261988,0.0311875238770563,0.0314818770967447
scNH_GM_4plex_25_S24,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,5662695.0,34754176.0,0.1629356713852171,1072513.0,1906714.0,0.5624928541983748,451489.0,2551151.0,0.1769746283148273,0.0468719331138926,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_25_S24.CGATGT,scnomehic,4526459.0,647283637.0,1921262.0,988550.0,2815680.0,335798456.0,0.622049155863336,2053821.0,1839851.0,831280.0,734962.0,4526459.0,678968850.0,1985969.0,1645430.0,2860628.0,355672951.0,0.6319792137739456,2000241.0,1790934.0,802955.0,718973.0,707628.0,21977.0,24387.0,,,,,,,,,,,,,1634235.0,4526459.0,72.94227326968974,69.92314275047298,59.525197181253866,59.85708722098987,65.3430432435504,62.60632280743948,753992.0,0.9385086313913144,0.0291475241116616,0.0323438444970238
scNH_GM_4plex_28_S27,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,10515221.0,60852351.0,0.1727989276864586,1638605.0,3133884.0,0.5228671514325355,787938.0,4264804.0,0.1847536252545251,0.0810748303146068,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_28_S27.ATCACG,scnomehic,8787571.0,1256622653.0,4468155.0,1743774.0,4686453.0,559207452.0,0.5333047095721901,3409550.0,3059026.0,1479709.0,1312051.0,8787571.0,1318135650.0,4567922.0,2958913.0,4791030.0,594027037.0,0.5452052677582918,3289749.0,2942668.0,1423554.0,1273294.0,1245414.0,45713.0,31051.0,,,,,,,,,,,,,2903263.0,8787571.0,72.75331684751772,68.6647547604586,56.60104705899606,56.72758012845357,65.27380088950001,61.42036263600937,1322178.0,0.9419412514805116,0.0345740134838123,0.0234847350356759
scNH_GM_4plex_37_S36,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,7666604.0,47147113.0,0.1626102535695027,1460534.0,2501749.0,0.5838051699031358,593035.0,3380776.0,0.1754138694784865,0.0624775165954703,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_37_S36.GCCAAT,scnomehic,4424875.0,632757125.0,1140783.0,1382744.0,3555129.0,424245736.0,0.8034416791434786,2445757.0,2185344.0,1120218.0,988864.0,4424875.0,663731250.0,1231539.0,2066472.0,3594209.0,447594605.0,0.8122735670499167,2359943.0,2101546.0,1074560.0,956323.0,948500.0,24914.0,26603.0,,,,,,,,,,,,,2194778.0,4424875.0,68.79516889541843,65.65959297302967,54.19749386386301,54.46669686513614,61.47017449999704,58.47033380640914,1000017.0,0.948483875774112,0.0249135764692,0.0266025477566881
scNH_GM_4plex_36_S35,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,4752213.0,28927572.0,0.1642797051892222,835775.0,1501454.0,0.5566437599819908,360439.0,2032661.0,0.1773237150710325,0.0395207110434699,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_36_S35.CGATGT,scnomehic,4494766.0,642751538.0,1696755.0,1144351.0,3076965.0,364939075.0,0.6845662265844318,1942123.0,1737335.0,702860.0,618810.0,4494766.0,674214900.0,1770926.0,1804420.0,3114546.0,384966923.0,0.6929272847574267,1882108.0,1678280.0,674698.0,601856.0,606068.0,14826.0,21269.0,,,,,,,,,,,,,1377558.0,4494766.0,63.11813751537635,60.42960996562581,63.80970721215906,64.15200402952435,56.462618196827066,53.88522115261743,642163.0,0.9437915295649236,0.0230875961399208,0.0331208742951555
scNH_GM_4plex_47_S46,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,7312310.0,47489193.0,0.153978400938504,1281116.0,2393436.0,0.5352622756572559,554164.0,3310758.0,0.1673828168655033,0.0644015578968623,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_47_S46.TGACCA,scnomehic,5625070.0,804385010.0,1558996.0,1473140.0,4286304.0,517585308.0,0.7620001173318732,3033608.0,2720676.0,1150742.0,1015490.0,5625070.0,843760500.0,1658137.0,2557338.0,4313326.0,546831911.0,0.7668039686617233,2937991.0,2626667.0,1107509.0,991201.0,989758.0,23273.0,41075.0,,,,,,,,,,,,,2258251.0,5625070.0,70.77444810260775,68.1142811834765,62.06688537213773,62.30386682600457,63.47370601805192,60.89655639290886,1054106.0,0.9389549058633572,0.022078424750452,0.0389666693861907
scNH_GM_4plex_4_S3,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,4733919.0,29550911.0,0.1601953658890584,800895.0,1526307.0,0.5247273320504984,364291.0,2090426.0,0.174266393548492,0.0404104903729592,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_4_S3.CGATGT,scnomehic,5283340.0,755517620.0,1922442.0,1218561.0,3589261.0,430045328.0,0.6793545370920667,2340072.0,2092779.0,722299.0,632884.0,5283340.0,792501000.0,2007132.0,2183722.0,3624571.0,453882249.0,0.6860378094160133,2260546.0,2018444.0,696239.0,622886.0,632907.0,20834.0,23806.0,,,,,,,,,,,,,1418538.0,5283340.0,65.1964847359944,62.36727049904665,69.13347110687192,69.200405565735,58.30668207188053,55.68780415668503,677547.0,0.9341152717080882,0.0307491583609697,0.035135569930942
scNH_GM_4plex_43_S42,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,8167096.0,48869543.0,0.1671203677922668,1381004.0,2593166.0,0.5325551854374151,627150.0,3505158.0,0.1789220343276965,0.0650629634555117,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_43_S42.CGATGT,scnomehic,6921914.0,989833702.0,3130067.0,1672072.0,4195192.0,494892984.0,0.6060739847389032,2968799.0,2652343.0,1184673.0,1043959.0,6921914.0,1038287100.0,3221647.0,2796916.0,4276272.0,524051566.0,0.6177875079060503,2870218.0,2559182.0,1138895.0,1015356.0,1000409.0,37349.0,30342.0,,,,,,,,,,,,,2323568.0,6921914.0,70.76670150019355,67.11963130502457,60.09588389109535,60.32026138781096,63.22339954881684,59.8460995932906,1068100.0,0.9366248478606872,0.0349676996535904,0.0284074524857223
scNH_GM_4plex_45_S44,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,9621410.0,61072655.0,0.1575403918496747,1661452.0,3197827.0,0.5195565613774604,739408.0,4357066.0,0.1697031901743053,0.0802035285435862,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_45_S44.CGATGT,scnomehic,7202856.0,1030008408.0,2070083.0,2154497.0,5496130.0,658009110.0,0.7630487128994388,4030152.0,3610691.0,1483015.0,1308130.0,7202856.0,1080428400.0,2212547.0,3537477.0,5543102.0,693750774.0,0.7695700150051591,3902156.0,3485428.0,1425913.0,1274857.0,1267144.0,46662.0,41069.0,,,,,,,,,,,,,2908928.0,7202856.0,73.32708651360139,70.39661186101212,63.20200826172313,63.45832919032453,65.69515277113169,62.87865530888661,1354875.0,0.9352479010978872,0.0344400774979241,0.0303120214041885
scNH_GM_4plex_48_S47,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,10523199.0,68443783.0,0.1537495231670639,2031114.0,3587891.0,0.566102481931586,824329.0,4914506.0,0.1677338475118353,0.0894266683549368,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_48_S47.TGACCA,scnomehic,7278110.0,1040769730.0,2206225.0,1914921.0,5389420.0,648246625.0,0.7404971895176082,4069143.0,3652043.0,1644418.0,1454009.0,7278110.0,1091716500.0,2332483.0,3188273.0,5440163.0,685508317.0,0.7474691918643713,3946381.0,3530568.0,1577534.0,1411225.0,1406346.0,38031.0,49492.0,,,,,,,,,,,,,3221952.0,7278110.0,75.5024288327872,72.54159480147929,59.588100000417775,60.02580592193202,67.76319158647868,64.8982024987119,1493869.0,0.9414118640925008,0.0254580555590885,0.0331300803484107
scNH_GM_4plex_11_S10,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,6726548.0,40753956.0,0.1650526393069669,1267329.0,2234081.0,0.567270837539015,534034.0,3003031.0,0.1778316640753958,0.054570761611814,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_11_S10.CGATGT,scnomehic,6791924.0,971245132.0,3638795.0,1594457.0,3537542.0,414413065.0,0.5208453451481495,2357701.0,2106112.0,968284.0,853788.0,6791924.0,1018788600.0,3722545.0,2165178.0,3604240.0,436573800.0,0.5306655374824572,2287634.0,2039747.0,934508.0,833155.0,823744.0,27735.0,24925.0,,,,,,,,,,,,,1902792.0,6791924.0,66.64800022162281,63.47063458593213,58.93100948763224,59.14958424293397,59.53602812348235,56.59298492886157,876404.0,0.9399135558486724,0.0316463640056412,0.0284400801456862
scNH_GM_4plex_14_S13,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,8899420.0,52592691.0,0.1692140073228046,1631009.0,2832900.0,0.5757382893854354,700270.0,3846259.0,0.1820652223368213,0.0667624830177974,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_14_S13.ATCACG,scnomehic,10664590.0,1525036370.0,3974835.0,2519440.0,7060815.0,851779542.0,0.6620803050093815,4943534.0,4422315.0,1291187.0,1124019.0,10664590.0,1599688500.0,4129537.0,4400852.0,7135622.0,901102996.0,0.6690948268991119,4783976.0,4270906.0,1228202.0,1098582.0,1148382.0,32297.0,43168.0,,,,,,,,,,,,,2519389.0,10664590.0,70.01364573353077,67.04357377674994,73.88129625486545,74.32675247534686,62.63179250553937,59.853310615388544,1223847.0,0.9383378804703528,0.0263897366255749,0.0352723829040721
scNH_GM_4plex_6_S5,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,9482528.0,60180491.0,0.1575681394822784,1602437.0,3013725.0,0.5317130793287377,713608.0,4169506.0,0.1711492920264415,0.0823613250406052,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_6_S5.TGACCA,scnomehic,5894886.0,842968698.0,1566647.0,1596400.0,4516348.0,546747859.0,0.7661467923213443,3340590.0,2999159.0,1450303.0,1285693.0,5894886.0,884232900.0,1676208.0,2851100.0,4538898.0,577282247.0,0.769972141954908,3234644.0,2896105.0,1406600.0,1259806.0,1231743.0,38742.0,42965.0,,,,,,,,,,,,,2856903.0,5894886.0,73.96662081841346,71.26496343385553,56.585423532968726,56.51453452064585,66.40672950800072,63.80634682691701,1313450.0,0.9377920743081198,0.0294963645361452,0.0327115611557349
scNH_GM_4plex_14_S13,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,13337553.0,86121816.0,0.1548684598104619,2214011.0,4352228.0,0.5087074941845877,1009156.0,6018993.0,0.1676619328183302,0.1082431714218758,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_14_S13.TGACCA,scnomehic,13267982.0,1897321426.0,2617166.0,3929438.0,11064445.0,1342468461.0,0.833920712283149,8417907.0,7544487.0,2135597.0,1859774.0,13267982.0,1990197300.0,2891660.0,6437676.0,11104617.0,1417066786.0,0.8369484522966643,8186999.0,7322442.0,2025692.0,1813786.0,1904825.0,55096.0,73798.0,,,,,,,,,,,,,4161289.0,13267982.0,76.08069812810314,73.72608168296124,74.6303089354634,75.25720963200312,68.18676399945953,65.94051825470433,2033719.0,0.9366215293263228,0.0270912549865541,0.0362872156871229
scNH_GM_4plex_23_S22,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,6268672.0,38353072.0,0.1634464118024235,1165562.0,2086063.0,0.5587376795427559,496601.0,2798603.0,0.1774460328956983,0.05147220902769,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_23_S22.CGATGT,scnomehic,5415516.0,774418788.0,1792684.0,1373164.0,3861946.0,463733697.0,0.7131261360874938,2597264.0,2319447.0,920819.0,807803.0,5415516.0,812327400.0,1883486.0,2314423.0,3893539.0,489723839.0,0.7189599292108083,2518696.0,2244272.0,882146.0,786098.0,794730.0,24163.0,26814.0,,,,,,,,,,,,,1802965.0,5415516.0,67.25272699307551,64.68911702181485,64.546576705333,64.97608286192538,60.05902205779159,57.640927700993885,845707.0,0.9397226226104312,0.0285713610032789,0.0317060163862898
scNH_GM_4plex_45_S44,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,6961221.0,45407201.0,0.1533065427221554,1258181.0,2318452.0,0.5426814961017092,529020.0,3174209.0,0.1666619935864336,0.0613258420123859,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_45_S44.ATCACG,scnomehic,7737162.0,1106414166.0,3788528.0,1556977.0,4285976.0,511275437.0,0.5539467830711055,2884188.0,2583970.0,1102511.0,972055.0,7737162.0,1160574300.0,3879228.0,2684635.0,4380538.0,542515332.0,0.5661685770570656,2780616.0,2483398.0,1056249.0,943634.0,944523.0,26007.0,32429.0,,,,,,,,,,,,,2158760.0,7737162.0,67.29361060351248,63.47658666583877,61.77395509585366,62.01384872992172,60.28895168801692,56.69162098354129,1002959.0,0.941736401986522,0.0259302723241927,0.0323333256892854
scNH_GM_4plex_15_S14,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,3422670.0,19159921.0,0.1786369578454942,518400.0,992451.0,0.5223431685796075,258165.0,1343295.0,0.1921878664031355,0.0273170228868631,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_15_S14.CGATGT,scnomehic,2341674.0,334859382.0,873376.0,503233.0,1557719.0,187130615.0,0.6652159950531116,1070481.0,957877.0,460291.0,407370.0,2341674.0,351251100.0,910113.0,922743.0,1572411.0,197634893.0,0.6714901391056142,1037663.0,927347.0,449231.0,401823.0,390258.0,13236.0,13314.0,,,,,,,,,,,,,909522.0,2341674.0,68.7210594465369,65.99184309954586,57.00147877449483,56.70742813418229,61.492284551963486,58.97612011109055,416808.0,0.9363016064950768,0.0317556284908159,0.0319427650141072
scNH_GM_4plex_1_S1,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,8043678.0,46862899.0,0.1716427743832066,1308409.0,2358041.0,0.5548711833254808,596927.0,3257359.0,0.1832549006726001,0.0637301720888386,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_1_S1.GCCAAT,scnomehic,5895407.0,843043201.0,1415938.0,1559153.0,4724109.0,569605132.0,0.8013202481185777,3088113.0,2775800.0,1140999.0,1008839.0,5895407.0,884311050.0,1526010.0,2509423.0,4767958.0,602209808.0,0.8087580721738126,3000355.0,2690360.0,1104005.0,990645.0,980092.0,35459.0,31458.0,,,,,,,,,,,,,2245004.0,5895407.0,65.3692156552696,62.92746286775177,63.05190256962747,63.20418750447864,58.758170059158246,56.42583261010269,1047009.0,0.936087464386648,0.0338669486126671,0.0300455870006848
scNH_GM_4plex_40_S39,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,17260396.0,106935722.0,0.1614090752573775,2963012.0,5583280.0,0.5306937857316846,1333510.0,7613475.0,0.1751512942513109,0.1340851119673186,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_40_S39.TGACCA,scnomehic,10646967.0,1522516281.0,2277755.0,3230426.0,8776629.0,1061519448.0,0.8243313800070949,6899516.0,6194250.0,2577070.0,2275431.0,10646967.0,1597045050.0,2493094.0,5535488.0,8822335.0,1120784790.0,0.8286242457593792,6673944.0,5976294.0,2473772.0,2215143.0,2221285.0,62095.0,77932.0,,,,,,,,,,,,,5050842.0,10646967.0,78.61236928210135,75.64827225445417,62.64853940479303,62.93388137509095,70.57664166959775,67.7405018059278,2361312.0,0.9406994924855334,0.0262968214280874,0.033003686086379
scNH_GM_4plex_24_S23,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,9904064.0,64858011.0,0.1527037885882747,1678835.0,3397591.0,0.4941251021679772,765690.0,4652367.0,0.1645807392237112,0.0834181640282475,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_24_S23.CGATGT,scnomehic,10274895.0,1469309985.0,1934874.0,3178953.0,8608490.0,1045840321.0,0.8378178073839198,6491494.0,5809730.0,1591441.0,1384253.0,10274895.0,1541234250.0,2154677.0,5693388.0,8631579.0,1102837009.0,0.8400649349701383,6297310.0,5631765.0,1523240.0,1366096.0,1436267.0,49952.0,54560.0,,,,,,,,,,,,,3114681.0,10274895.0,75.40804484874816,72.95663979904488,75.48421056847623,75.81125909316835,67.48837484855066,65.24605752898745,1540779.0,0.932169376659469,0.0324199641869469,0.035410659153584
scNH_GM_4plex_35_S34,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,12070952.0,76697353.0,0.1573842059451517,2196329.0,3863525.0,0.5684780090720262,914499.0,5335967.0,0.1713839309725866,0.0996658209725247,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_35_S34.GCCAAT,scnomehic,8648051.0,1236671293.0,2379017.0,2582789.0,6700690.0,802794233.0,0.774820823790239,4936318.0,4437073.0,1873261.0,1656550.0,8648051.0,1297207650.0,2549755.0,3915452.0,6788239.0,848562527.0,0.7849443764843662,4780667.0,4281079.0,1791512.0,1604610.0,1608387.0,45799.0,46523.0,,,,,,,,,,,,,3664773.0,8648051.0,73.66880127270475,70.42573191662815,62.05145211471383,62.52589858277098,66.21815066806552,63.06612068314036,1700709.0,0.9457155809724064,0.0269293571092997,0.027355061918294
scNH_GM_4plex_43_S42,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,10141569.0,59522855.0,0.1703810914311821,1724347.0,3116092.0,0.5533684499687429,769767.0,4232256.0,0.1818810109785419,0.0781394695500554,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_43_S42.TGACCA,scnomehic,7628064.0,1090813152.0,3101980.0,1842041.0,4905150.0,585252030.0,0.6430399640065946,3580940.0,3214407.0,1449618.0,1282325.0,7628064.0,1144209600.0,3206862.0,3047207.0,4983162.0,620317699.0,0.6532669364074554,3457304.0,3089435.0,1387599.0,1239835.0,1226370.0,33423.0,43396.0,,,,,,,,,,,,,2837217.0,7628064.0,73.00367980591827,69.37972315569914,59.5185063139846,59.86470961188255,65.53126815693709,61.99748272281737,1303189.0,0.9410530629095244,0.0256470857258617,0.033299851364614
scNH_GM_4plex_27_S26,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,7480076.0,43709587.0,0.1711312440449277,1316325.0,2372725.0,0.5547735198980076,583055.0,3181406.0,0.1832695984102626,0.0586488699621994,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_27_S26.CGATGT,scnomehic,5312888.0,759742984.0,2281272.0,1230479.0,3325490.0,394139483.0,0.6259288733359333,2372476.0,2122628.0,1042655.0,922691.0,5312888.0,796933200.0,2358523.0,2009136.0,3377593.0,416654672.0,0.6357357806149876,2302951.0,2056064.0,1005940.0,898097.0,876478.0,32541.0,26414.0,,,,,,,,,,,,,2048595.0,5312888.0,71.34214807441911,68.18320028493665,56.05203171707532,56.319522213021465,63.82902970690033,60.873645818190646,935433.0,0.9369757107136482,0.0347870985949822,0.0282371906913696
scNH_GM_4plex_45_S44,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,12877006.0,83961192.0,0.1533685467447865,2279189.0,4318714.0,0.527747148804019,995230.0,5946549.0,0.1673626165360783,0.1081008988346847,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_45_S44.TGACCA,scnomehic,8489754.0,1214034822.0,1771798.0,2559433.0,7079402.0,855019753.0,0.8338759874549958,5385801.0,4830194.0,2018313.0,1780945.0,8489754.0,1273463100.0,1947415.0,4118039.0,7117506.0,902750457.0,0.8383642211541111,5221654.0,4665781.0,1930594.0,1725149.0,1745154.0,44290.0,57405.0,,,,,,,,,,,,,3948907.0,8489754.0,76.07706131111074,73.36353492360948,62.52529568025258,63.02715576328879,68.22884192760914,65.55359419437089,1846849.0,0.9449359422454136,0.0239813866753589,0.0310826710792273
scNH_GM_4plex_48_S47,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,7196721.0,54760845.0,0.1314209267588913,1633595.0,2803464.0,0.5827058952781273,541477.0,3814768.0,0.1419423147095708,0.0717736869412957,0.0,0.0,,,,,,,,,0.0,,,
